區域,里別,日期,星期,集合時間,集合地點,緯度,經度,鎖匠,警員,刑警,噴工數,支援人力
永康區,鹽洲里,11月19日,四,08:15,台南市永康區鹽行路146巷,23.0437445,120.2328794,1,1,1,3,12
東區,東聖里,11月19日,四,13:30,台南市東區中華東路二段133巷,22.9871101,120.2331186,2,1,1,14,38
安南區,安東里,11月19日,四,13:30,台南市安南區安和路一段496巷,23.035934,120.214339,1,1,1,15,34
仁德區,大甲里,11月19日,四,13:30,台南市仁德區中正西路3,22.9180425,120.2164172,4,3,1,8,16
關廟區,北勢里,11月19日,四,13:30,台南市關廟區北新街,22.964379,120.330303,1,1,1,9,18
永康區,二王里,11月19日,四,13:30,台南市永康區中山南路490巷,23.0171134,120.2393566,1,1,1,7,20
永康區,大灣里,11月19日,四,13:30,台南市永康區大同街,23.0097331,120.267534,1,1,1,6,18
永康區,崑山里,11月19日,四,13:30,台南市永康區崑大路201巷 ,22.9966774,120.251824,1,1,1,3,12
東區,崇善里,11月20日,五,08:15,台南市東區崇善十二街,22.9694048,120.2323865,1,0,1,8,27
中西區,藥王里,11月20日,五,08:15,台南市中西區民權路三段,22.9982142,120.1935811,3,2,1,28,66
南區,明亮里,11月20日,五,08:15,台南市南區金華路ㄧ段242巷,22.968131,120.192042,3,2,1,13,32
南區,明興里,11月20日,五,08:15,台南市南區永仁街,22.965373,120.19118,3,2,1,13,32
歸仁區,辜厝里,11月20日,五,08:15,台南市歸仁區大順一街,22.9646525,120.2926908,1,1,1,9,22
永康區,龍潭里,11月20日,五,08:15,台南市永康區龍埔街175巷,23.0337299,120.2631685,1,1,1,8,20
東區,東門里,11月20日,五,13:30,台南市東區慶東街,22.9883469,120.2160268,1,0,1,8,25
中西區,藥王里,11月20日,五,13:30,台南市中西區民權路三段,22.9982142,120.1935811,3,2,1,28,66
安南區,東和里,11月20日,五,13:30,台南市安南區環館北路,23.0652338,120.2344958,1,1,1,8,18
南區,文南里,11月20日,五,13:30,台南市南區永南四街與南豐街,22.9840326,120.1887933,2,1,1,10,22
歸仁區,新厝里,11月20日,五,13:30,台南市歸仁區中正一街,22.96605,120.2948562,1,1,1,28,61
北區,勝安里,11月21日,六,08:15,台南市北區開元路73巷,23.022188,120.19433,2,2,1,10,24
安南區,溪墘里、安富里,11月21日,六,08:15,台南市安南區安寧街,23.0067449,120.2173133,1,1,1,25,54
南區,府南里,11月21日,六,08:15,台南市南區大成路二段143巷,22.9733077,120.1934016,2,2,1,11,24
南區,開南里,11月21日,六,08:15,台南市南區新建路37巷,22.9688761,120.1859979,1,1,1,3,4
新化區,觀音里、太平里,11月21日,六,08:15,台南市新化區中正路,23.0378948,120.3076271,1,1,1,11,26
佳里區,東寧里,11月21日,六,08:15,台南市佳里區新生路,23.161131,120.179647,1,1,1,10,6
安平區,石門里,11月21日,六,08:15,台南市安平區安平路,22.9995867,120.1663193,1,0,1,6,12
東區,崇德里,11月21日,六,13:30,台南市東區崇明路,22.9742918,120.2231985,2,1,1,13,34
北區,文元里,11月21日,六,13:30,台南市北區中華北路二段25巷,23.0180468,120.1933122,2,2,1,10,24
安南區,溪北里,11月21日,六,13:30,台南市安南區敬安街,23.0274483,120.211032,1,1,1,3,4
安南區,新順里,11月21日,六,13:30,台南市安南區安和路二段,23.0428855,120.216622,1,1,1,10,38
麻豆區,新建里,11月21日,六,13:30,台南市麻豆區興民街,23.1844445,120.2429011,1,1,1,8,0
新化區,東榮里,11月21日,六,13:30,台南市新化區信義路131巷,23.034461,120.314114,2,1,2,14,36
永康區,勝利里,11月21日,六,13:30,台南市永康區勝華街37巷,23.0051945,120.2336334,3,2,1,17,40
中西區,西湖里,11月22日,日,08:15,台南市安平區民權路四段與頂美一街,22.9992785,120.1654457,1,1,1,16,40
南區,金華里,11月22日,日,08:15,台南市南區聖南街與惠南街,22.979616,120.1889879,7,7,1,33,6
中西區,郡王里,11月22日,日,13:30,台南市中西區府前路一段,22.9888497,120.206118,1,1,1,7,18
南區,永寧里、興農里,11月22日,日,13:30,台南市南區灣裡路211巷,22.9282883,120.1837632,1,1,1,6,2
南區,郡南里,11月22日,日,13:30,台南市南區新都路,22.967162,120.1947184,1,1,1,6,2
南區,明亮里,11月22日,日,13:30,台南市南區新都路,22.967162,120.1947184,3,3,1,17,4
南區,再興里,11月22日,日,13:30,台南市南區三官路,22.9770671,120.1915014,2,2,1,6,2
東區,大學里,11月23日,一,08:15,台南市東區長榮路三段66巷55號旁公園,22.9920921,120.2143722,3,2,3,14,38
北區,大和里,11月23日,一,08:15, 台南市北區文賢路799巷18號,23.0061542,120.2063993,2,1,1,11,32
北區,仁愛里、重興里,11月23日,一,08:15,台南市北區東豐路305巷51號恩隍宮,23.0434943,120.1921292,1,1,1,10,26
安南里,溪心里,11月23日,一,08:15,台南市安南區海佃路二段764號,23.023379,120.1935022,1,1,1,5,10
永康區,鹽洲里A,11月23日,一,08:15,台南市永康區洲尾街150號旁菜園,22.9755075,120.2962474,1,1,1,7,20
永康區,鹽洲里B,11月23日,一,08:15,台南市永康區鹽行路91號旁空地,23.1284051,120.464283,1,1,1,3,12
東區,崇善里,11月23日,一,13:30,台南市東區崇善十三街57號瑩青幼兒園,23.052818,120.272068,2,1,1,13,36
北區,成德里、和順里,11月23日,一,13:30, 台南市北區育德二路51巷2號對面公園,23.0210157,120.2774542,1,1,1,9,24
北區,成功里,11月23日,一,13:30,台南市北區北成路80巷22弄21號對面北成公園,23.0437445,120.2328794,3,2,1,15,38
南區,光明里,11月23日,一,13:30,台南市南區新建路21巷口,22.9871101,120.2331186,2,2,1,8,18
新化區,豐榮里,11月23日,一,13:30,台南市新化區洋子145-1號,23.035934,120.214339,1,0,1,3,0
新化區,大坑里,11月23日,一,13:30,台南市新化區大坑尾23號產銷班,22.9180425,120.2164172,1,0,1,1,0
永康區,五王里,11月23日,一,13:30,台南市永康區成功路238號旁空地,22.964379,120.330303,2,1,1,12,26
仁德區,田厝里,11月24日,二,08:15,台南市仁德區保安路二段481號田厝里活動中心,22.9554713,120.2526278,1,1,1,8,20
仁德區,土庫里,11月24日,二,08:15,台南市仁德區土庫路245巷2號旁空地,22.9911719,120.2603821,1,1,1,8,20
麻豆區,總榮里,11月24日,二,08:15,台南市麻豆區總爺庄66號旁空地,23.187253,120.268194,1,1,1,4,0
永康區,復國里,11月24日,二,13:30,台南市永康區復國一路173巷62弄1號復國教會,23.0065443,120.2461286,2,1,1,12,26
東區,大智里,11月25日,三,08:15,台南市東區崇善十六街16號對面空地,22.963165,120.2343914,1,0,1,4,14
東區,和平里,11月25日,三,08:15,台南市東區文化六街與文化一街交叉路口公園,22.9748818,120.2325543,1,0,1,7,18
東區,龍山里,11月25日,三,08:15,台南市東區富德街21號(臺南市審計處),22.984222,120.224032,1,0,1,9,22
北區,文元里,11月25日,三,08:15,文靈公園(台南市北區文賢路1122巷與文賢三街337巷6弄交叉處),23.0166844,120.1967382,1,1,1,8,20
北區,大道里、大山里,11月25日,三,08:15,台南市北區和緯路一段98號旁巷子,23.0094834,120.2149075,2,2,1,7,18
北區,國姓里,11月25日,三,08:15, 台南市北區公園路377巷3號旁,23.0064218,120.2097286,1,1,1,3,6
安南區,幸福里,11月25日,三,08:15,台南市安南區國安街155巷42號,23.0211082,120.1878917,1,1,1,4,6
南區,府南里,11月25日,三,08:15,台南市南區大成路二段177巷口,22.9745067,120.1924609,2,2,1,9,20
南區,田寮里,11月25日,三,08:15,台南市南區大成路二段168號前,22.9750505,120.193227,2,2,1,9,20
仁德區,上崙里,11月25日,三,08:15,台南市仁德區德崙路370巷巷口(藍天超市旁),22.9417587,120.258949,1,1,1,8,16
龍崎區,崎頂里,11月25日,三,08:15,台南市龍崎區新市子158號(龍崎區衛生所),22.939765,120.412151,1,1,1,1,7
東區,忠孝里,11月25日,三,13:30,台南市東區崇明路190號(台南榮民之家大門口),22.9790514,120.2178248,1,0,1,10,24
北區,文成里,11月25日,三,13:30,台南市北區文賢路268號前面,23.0049099,120.193778,1,1,1,5,14
北區,安民里,11月25日,三,13:30,安民里活動中心(台南市北區海安路三段59號),23.0022084,120.1991827,1,2,1,20,46
安平區,西門里,11月25日,三,13:30,台南市安平區安北路438號旁空地,22.9996879,120.1524127,1,0,1,9,20
南區,喜北里,11月25日,三,13:30,台南市南區喜樹路20巷9弄口,22.9471063,120.179244,3,3,1,15,36
歸仁區,七甲里,11月25日,三,13:30,台南市歸仁區七甲五街102巷93號(六興宮),22.9832175,120.2906035,1,1,1,4,7
東區,小東里,11月26日,四,08:15,台南市東區小東路,22.9997364,120.2274877,2,1,1,13,32
北區,大豐里,11月26日,四,08:15,台南市北區武聖路,23.008084,120.1872052,2,2,1,16,38
北區,成德里,11月26日,四,08:15,台南市北區育成路,23.0202262,120.205187,1,1,1,7,18
永康區,勝利里,11月26日,四,08:15,台南市永康區勝學路260巷,23.007224,120.2317768,2,1,1,11,26
將軍區,鯤溟里,11月26日,四,08:15,台南市將軍區鯤溟,23.1885961,120.1112911,1,1,1,2,0
新化區,東榮里,11月26日,四,08:15,台南市新化區信義路,23.0383218,120.3151386,1,1,1,14,25
新化區,知義里,11月26日,四,08:15,台南市新化區口碑,23.0254077,120.3502486,1,1,1,3,0
佳里區,鎮山里,11月26日,四,08:15,台南市佳里區勝利路,23.1498882,120.179736,1,1,1,10,8
東區,小東里,11月26日,四,13:30,台南市東區小東路,22.9997364,120.2274877,2,1,1,13,32
北區,國姓里、六甲里,11月26日,四,13:30,台南市北區公園路433巷,23.0077939,120.2090093,4,3,1,22,50
永康區,中華里,11月26日,四,13:30,台南市永康區小東路685巷,22.999028,120.239695,1,1,1,7,18
永康區,南灣里,11月26日,四,13:30,台南市永康區立興街57巷,23.0032346,120.2647237,1,1,1,6,16
南區,再興里,11月26日,四,13:30,台南市南區金華路二段,22.9810279,120.1916004,2,2,1,9,20
南區,開南里,11月26日,四,13:30,台南市南區新和東路,23.1141307,120.2816883,1,1,1,2,4
學甲區,仁得里,11月26日,四,13:30,台南市學甲區和平路,23.2280203,120.1773545,2,2,2,9,12
西港區,營西里,11月26日,四,13:30,台南市西港區後營,23.1440531,120.2209801,1,1,1,3,0
歸仁區,許厝里,11月26日,四,13:30,台南市歸仁區公園路39巷,22.9649422,120.2994019,1,1,1,5,15
中西區,大涼里,11月27日,五,08:15,台南市中西區府前路二段258巷,22.9931464,120.1908589,2,1,1,10,24
永康區,復國里,11月27日,五,08:15,台南市永康區國華街,23.011192,120.246772,1,1,1,4,12
永康區,正強里,11月27日,五,08:15,台南市永康區正強街,23.02912,120.2518763,1,1,1,8,20
麻豆區,中興里,11月27日,五,08:15,台南市麻豆區和平路,23.1787334,120.2436833,1,1,1,4,0
新化區,護國里,11月27日,五,08:15,台南市新化區仁愛街,23.0374507,120.309168,1,1,1,9,13
東區,南聖里,11月27日,五,13:30,台南市東區裕孝路,22.9838971,120.242697,2,1,1,17,42
東區,大學里,11月27日,五,13:30,台南市東區大學路,22.9966097,120.2168136,0,0,1,9,10
南區,田寮里,11月27日,五,13:30,台南市南區大成路二段,22.9750505,120.193227,0,0,1,1,4
安南區,幸福里、海南里,11月27日,五,13:30,台南市安南區府安路六段103巷,23.0209347,120.1869123,1,1,1,7,18
安平區,石門里,11月27日,五,13:30,台南市安平區安北路,23.0006693,120.166725,1,0,1,4,6
東區,自強里,11月28日,六,08:15,台南市東區中華東路二段295巷,22.9819737,120.231494,1,0,1,6,16
東區,東智里,11月28日,六,08:15,台南市東區大同路二段,22.9624437,120.2172513,1,0,1,2,8
東區,裕聖里,11月28日,六,08:15,台南市東區裕信路,22.98212,120.2452139,1,0,1,8,20
南區,再興里,11月28日,六,08:15,台南市南區金華路二段,22.9810279,120.1916004,1,1,1,3,8
南區,郡南里A,11月28日,六,08:15,台南市南區德興路,22.9628861,120.1925393,2,2,2,11,22
南區,郡南里B,11月28日,六,08:15,台南市南區德興路,22.9652114,120.1923945,2,2,2,9,20
歸仁區,歸仁里,11月28日,六,13:30,台南市歸仁區忠孝北路,22.969897,120.2997283,1,1,1,6,13
永康區,復華里,11月28日,六,13:30,台南市永康區復華八街47巷,23.0169673,120.2460251,2,1,1,12,26
南區,南都里,11月28日,六,13:30,台南市南區中華南路二段315巷,22.960313,120.1855949,3,3,3,15,34
南區,國宅里,11月28日,六,13:30,台南市南區金華路二段33巷,22.9770796,120.1885211,3,3,3,17,38
北區,文元里A,11月29日,日,08:15,台南市北區文賢一路300巷,23.0040354,120.1959561,3,2,1,15,36
北區,文元里B,11月29日,日,08:15,台南市北區文賢三街337巷,23.01684,120.1973035,1,1,1,7,18
北區,安民里,11月29日,日,08:15,台南市北區海安路三段,23.000627,120.199028,2,1,1,17,40
東區,崇善,11月29日,日,13:30,台南市東區仁和路,22.9684035,120.234155,1,0,1,10,22
中西區,普濟里,11月29日,日,13:30,台南市中西區成功路,22.9997588,120.2004519,1,0,1,8,20
仁德區,田厝里,11月29日,日,13:30,台南市仁德區忠義一街38巷,22.9789084,120.2593791,1,0,1,5,8
南區,建南里,11月30日,一,08:15,台南市南區中華南路二段185巷,22.9604893,120.1910138,2,2,1,11,22
南區,開南里,11月30日,一,08:15,台南市南區鹽埕路159巷與新建路41巷,22.9690929,120.1874864,2,2,1,10,20
新化區,護國里,11月30日,一,08:15,台南市新化區和平街,23.0337379,120.3098948,2,2,1,13,16
東區,崇德里,11月30日,一,13:30,台南市東區崇明十三街10巷,22.9748079,120.2258672,1,0,1,16,38
永康區,鹽洲里,11月30日,一,13:30,台南市永康區鹽行路,23.0425734,120.2351695,3,2,1,5,14
歸仁區,沙崙里,11月30日,一,13:30,台南市歸仁區二甲,22.9838213,120.293882,1,1,1,11,24
新化區,那拔里,11月30日,一,13:30,台南市新化區那拔,23.053697,120.3377852,1,1,1,5,0
北區,文元里,12月01日,二,08:15,台南市北區文賢三街,23.0171646,120.1979851,2,2,1,16,38
安平區,港仔里,12月01日,二,08:15,台南市安平區安平路,22.9988589,120.154418,1,0,1,4,8
歸仁區,許厝里,12月01日,二,08:15,台南市歸仁區中山路一段437巷,22.965983,120.2993363,1,1,1,1,0
南區,興農里,12月02日,三,08:15,台南市南區明興路,22.9274705,120.1868752,1,1,1,8,18
南區,田寮里,12月02日,三,08:15,台南市南區新興路與夏林路,22.981784,120.190871,2,2,1,10,22
南區,文南里,12月02日,三,13:30,台南市南區健康路二段,22.9755921,120.1914431,2,2,1,9,20
安平區,港仔里,12月02日,三,13:30,台南市安平區安平路,22.9999651,120.1623878,1,0,1,12,22
安平區,華平里,12月02日,三,13:30,台南市安平區健康二街,22.9941795,120.1743162,1,1,0,7,16
東區,崇文里,12月03日,四,08:15,台南市東區崇德十九街,22.9683487,120.2289352,1,0,1,10,24
東區,,12月03日,四,08:15,台南市東區中華東路二段18巷,22.9846494,120.2329291,,,,3,0
南區,郡南里,12月03日,四,08:15,台南市南區永成路三段,22.9670652,120.1953869,2,2,1,10,22
安平區,石門里,12月03日,四,08:15,台南市安平區安北路,23.0016935,120.1655009,1,0,1,5,8
麻豆,港尾里,12月03日,四,08:15,台南市麻豆區港尾里客子寮,23.2030401,120.2022239,1,1,1,1,0
關廟區,香洋里,12月03日,四,08:15,台南市關廟區香洋里中央路,22.9601884,120.3303371,1,1,1,2,2
東區,德高里,12月03日,四,13:30,台南市東區仁和路252巷,22.967457,120.235185,1,0,1,6,16
永康區,西灣里,12月03日,四,13:30,台南市永康區永華路212巷,23.0108044,120.2594933,3,2,1,5,14
安平區,平安里,12月03日,四,13:30,台南市安平區安北路16巷,23.000366,120.1683107,1,1,0,9,20
北區,安民里、裕民里,12月03日,四,13:30,台南市北區成功路,23.0008148,120.1985384,2,2,1,9,24
北區,大道里,12月03日,四,13:30,台南市北區北門路二段547巷,23.0111333,120.2146222,1,1,1,4,14
東區,裕聖里,12月04日,五,08:15,台南市東區裕孝路,22.980287,120.244107,1,0,1,7,20
永康區,復國里,12月04日,五,08:15,台南市永康區復國一路237巷,23.0084638,120.2457576,3,2,1,4,16
新化區,豐榮里,12月04日,五,08:15,台南市新化區民治路43巷,23.0378011,120.3038585,1,1,2,12,28
新化區,大坑里,12月04日,五,08:15,台南市新化區大坑尾,23.012628,120.385707,1,1,1,1,0
北區,文成里,12月04日,五,13:30,台南市北區立賢路二段66巷,23.0100268,120.1988382,1,1,1,7,18
新化區,護國里,12月04日,五,13:30,台南市新化區護國里中山路,23.0388302,120.311173,1,1,1,8,20
新化區,武安里,12月04日,五,13:30,台南市新化區健康路,23.0319809,120.3067184,1,1,2,15,34
中西區,赤崁里,12月04日,五,13:30,台南市中西區中山路,22.9960707,120.2088778,,,,2,0
南區,大林里,12月05日,六,08:15,台南市南區大同路二段406巷,22.9745385,120.2132493,3,3,1,15,34
永康區,五王里,12月05日,六,13:30,台南市永康區成功路244巷,23.0126494,120.2333688,1,1,,5,14
永康區,安康里,12月05日,六,13:30,台南市永康區中山南路123巷,23.0191223,120.2413962,2,1,1,2,8
安南區,溪心里,12月07日,一,08:15,台南市安南區安中路二段296巷8號,23.0495594,120.1868197,0,1,1,3,6
南區,田寮里,12月07日,一,08:15,台南市南區西門路ㄧ段223巷,22.975531,120.196861,2,2,2,9,20
